Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Hurston Waldrep","ATL",10,9,,4.26932,26,25,0,0,,130.7,570,124,67,62,15,56,1,5,117,8.05662,3.85616,2.08929,1.0329,0.205263,0.0982456,0.10701753944158554,0.243615,1.3772,0.289125,0.710692,,,4.2369,1.24627,1.53575,999,,,,,,,511.2799774169922,3.911859138141078,509.49998474121094,3.898240219110145,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
"Cade Cavalli","WSN",5,7,,4.46872,22,22,0,0,,100.7,442,98,54,50,11,37,1,10,88,7.86495,3.30685,2.37838,0.983118,0.199095,0.0837104,0.11538461595773697,0.248101,1.34062,0.293919,0.677258,,,4.20763,1.23897,0.926543,999,,,,,,,390.0799774169922,3.873684103659761,395.49998474121094,3.9275074153625855,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Johan Oviedo","BOS",6,5,,4.28128,22,20,0,1,,96.7,415,87,50,46,12,41,0,7,93,8.65564,3.81593,2.26829,1.11686,0.224096,0.0987952,0.12530120462179184,0.237057,1.32368,0.28626,0.701439,,,4.31404,1.2384,1.13759,999,,,,,,,387.77997741699227,4.010134329420383,373.49998474121094,3.8624611843692556,,,,,,,,,,,,,,,,,,,"Johan Oviedo","22487",670912
"Justin Wrobleski","LAD",6,6,,4.41818,31,15,0,1,,110,469,106,58,54,16,35,0,4,103,8.42727,2.86364,2.94286,1.30909,0.219616,0.0746269,0.14498934149742126,0.246512,1.28182,0.289389,0.699831,,,4.21695,1.22224,0.888169,999,,,,,,,434.6,3.950909090909091,435,3.9545454545454546,,,,,,,,,,,,,,,,,,,"Justin Wrobleski","31204",680736
"Connor Prielipp","MIN",5,5,,4.12048,25,24,0,0,,83,365,81,41,38,9,30,0,6,77,8.3494,3.25301,2.56667,0.975904,0.210959,0.0821918,0.12876711785793304,0.246201,1.33735,0.296296,0.711382,,,3.99056,1.22214,1.03758,999,,,,,,,338.9,4.083132530120482,344,4.144578313253012,,,,,,,,,,,,,,,,,,,"Connor Prielipp","sa3020808",687570
"Robert Gasser","MIL",5,4,,3.98734,19,16,0,1,,79,337,73,38,35,10,25,0,7,75,8.5443,2.8481,3,1.13924,0.222552,0.074184,0.14836794883012772,0.239344,1.24051,0.286364,0.714286,,,4.09716,1.20947,1.11212,999,,,,,,,329.8,4.1746835443037975,323,4.0886075949367084,,,,,,,,,,,,,,,,,,,"Robert Gasser","29812",688107
"Foster Griffin","WSN",4,5,,4.31015,18,15,0,1,,87.7,372,86,45,42,12,25,1,4,82,8.41505,2.56556,3.28,1.23147,0.22043,0.0672043,0.15322580188512802,0.250729,1.26568,0.297189,0.700637,,,4.03593,1.20911,0.976968,999,,,,,,,358.7799774169922,4.0909919030981605,363.49998474121094,4.144811828850317,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Adam Mazur","MIA",7,8,,4.45096,25,23,0,1,,119.3,515,125,64,59,16,36,0,3,89,6.71417,2.71584,2.47222,1.20704,0.172816,0.0699029,0.10291261970996857,0.262605,1.34954,0.293801,0.699856,,,4.36732,1.20325,1.1612,999,,,,,,,426.02002258300786,3.5709975832790284,453.50001525878906,3.8013411874100282,,,,,,,,,,,,,,,,,,,"Adam Mazur","31900",800049
"Elmer Rodríguez","NYY",8,9,,4.59544,25,24,0,0,,127.3,551,120,70,65,18,53,0,3,111,7.8476,3.74705,2.09434,1.27258,0.201452,0.0961887,0.10526316612958908,0.242424,1.35899,0.278689,0.696888,,,4.54912,1.20317,0.744259,999,,,,,,,462.6200225830079,3.6340927847025672,456.50001525878906,3.586017315908348,,,,,,,,,,,,,,,,,,,"Elmer Rodriguez","sa3019459",695684
"Adrian Houser","SFG",7,7,,4.11997,25,22,0,0,,126.7,548,130,63,58,13,42,0,6,89,6.32202,2.98343,2.11905,0.923441,0.162409,0.0766423,0.08576641976833344,0.26,1.35754,0.29397,0.708713,,,4.20065,1.19447,1.47409,999,,,,,,,473.6799774169923,3.738595018360528,498.49998474121094,3.934490897776829,,,,,,,,,,,,,,,,,,,"Adrian Houser","12718",605288
"Bryan Abreu","HOU",4,2,,2.7,69,0,3,13,,70,289,50,23,21,6,30,0,4,96,12.3429,3.85714,3.2,0.771429,0.33218,0.103806,0.2283737063407898,0.196078,1.14286,0.287582,0.796089,,,2.96371,1.19231,1.35187,999,,,,,,,471.20000000000005,6.731428571428572,429,6.128571428571429,,,,,,,,,,,,,,,,,,,"Bryan Abreu","16609",650556
"J.T. Ginn","ATH",5,6,,4.41176,24,20,0,1,,102,443,96,54,50,14,38,1,8,100,8.82353,3.35294,2.63158,1.23529,0.225734,0.0857788,0.1399548575282097,0.241814,1.31373,0.289753,0.699301,,,4.31161,1.18665,0.985747,999,,,,,,,399.0000000000001,3.911764705882354,394,3.8627450980392157,,,,,,,,,,,,,,,,,,,"J.T. Ginn","27889",669372
"Rhett Lowder","CIN",5,7,,4.71028,23,23,0,1,,107,458,109,61,56,15,32,0,6,80,6.72897,2.69159,2.5,1.26168,0.174672,0.069869,0.10480348765850067,0.259524,1.31776,0.289231,0.666667,,,4.52766,1.18372,0.909665,999,,,,,,,373.9000000000001,3.494392523364487,390,3.6448598130841123,,,,,,,,,,,,,,,,,,,"Rhett Lowder","33876",695076
"Duncan Davitt","CHW",5,9,,4.824,25,23,0,0,,125,541,130,72,67,18,38,1,8,95,6.84,2.736,2.5,1.296,0.175601,0.0702403,0.10536044090986252,0.262626,1.344,0.293194,0.672269,,,4.59114,1.17669,0.494465,999,,,,,,,417.6,3.3408,443,3.544,,,,,,,,,,,,,,,,,,,"Duncan Davitt","sa3020394",701474
"Seth Lugo","KCR",7,8,,4.28891,25,23,0,0,,134.3,572,132,69,64,20,45,1,5,111,7.43857,3.01564,2.46667,1.34028,0.194056,0.0786713,0.11538461595773697,0.252874,1.31794,0.286445,0.724832,,,4.53499,1.17404,1.54907,999,,,,,,,476.6200225830078,3.5489204151344915,483.50001525878906,3.600148952137054,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Carson Whisenhunt","SFG",6,7,,4.40784,24,24,0,1,,112.3,488,115,59,55,14,38,0,4,87,6.97239,3.04541,2.28947,1.12199,0.178279,0.0778688,0.10040983557701111,0.257848,1.36242,0.292754,0.704648,,,4.32837,1.16441,1.01108,999,,,,,,,411.8200225830078,3.6671416864806723,431.50001525878906,3.8423864962845595,,,,,,,,,,,,,,,,,,,"Carson Whisenhunt","31676",687931
"Tyler Uberstine","BOS",5,5,,4.37934,22,18,0,0,,100.7,438,101,53,49,13,35,0,5,88,7.86495,3.1281,2.51429,1.16187,0.200913,0.0799087,0.12100455909967422,0.253769,1.35055,0.296296,0.704584,,,4.25728,1.16171,1.06955,999,,,,,,,378.6799774169922,3.760476553059145,390.49998474121094,3.8778549808886313,,,,,,,,,,,,,,,,,,,"Tyler Uberstine","sa3017643",700413
"Colin Rea","CHC",7,8,,4.3886,27,22,0,1,,133.3,566,133,70,65,19,38,0,6,101,6.8192,2.56564,2.65789,1.28282,0.178445,0.0671378,0.11130742728710175,0.254789,1.28282,0.283582,0.699446,,,4.46297,1.15947,1.18975,999,,,,,,,480.92002258300766,3.6078020373058486,493.50001525878906,3.702175573598243,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"Ryan Johnson","LAA",4,5,,4.24286,27,12,0,1,,70,306,71,36,33,9,22,1,0,64,8.22857,2.82857,2.90909,1.15714,0.20915,0.0718954,0.13725490123033524,0.25,1.32857,0.293839,0.708955,,,3.92085,1.15649,0.610605,999,,,,,,,288.70000000000005,4.1242857142857146,299,4.271428571428571,,,,,,,,,,,,,,,,,,,"Ryan Johnson","35325",696270
"Jordan Wicks","CHC",5,4,,4.02353,25,18,0,1,,85,361,82,41,38,11,26,0,2,76,8.04706,2.75294,2.92308,1.16471,0.210526,0.0720222,0.13850415498018265,0.246246,1.27059,0.288618,0.723542,,,4.01749,1.15635,1.1088,999,,,,,,,352.50000000000006,4.147058823529412,354,4.1647058823529415,,,,,,,,,,,,,,,,,,,"Jordan Wicks","30094",696136
"K.C. Hunt","MIL",7,7,,4.48706,23,21,0,0,,104.3,445,100,56,52,15,35,1,2,93,8.02493,3.02013,2.65714,1.29434,0.208989,0.0786517,0.13033708184957504,0.245098,1.29434,0.283333,0.692982,,,4.28566,1.15285,0.89172,999,,,,,,,402.3200225830078,3.8573347153533697,401.50001525878906,3.8494727086397953,,,,,,,,,,,,,,,,,,,"K.C. Hunt","sa3022937",687268
"Jonathan Cannon","CHW",6,11,,4.84615,27,23,0,1,,130,568,136,76,70,19,45,0,6,97,6.71538,3.11538,2.15556,1.31538,0.170775,0.0792254,0.09154929965734482,0.263056,1.39231,0.291771,0.680052,,,4.71975,1.14909,0.383127,999,,,,,,,419.69999999999993,3.228461538461538,448,3.4461538461538463,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"AJ Smith-Shawver","ATL",5,5,,3.90335,20,20,0,1,,80.7,351,74,38,35,10,32,0,2,88,9.81413,3.56877,2.75,1.11524,0.250712,0.0911681,0.15954415500164032,0.233438,1.31351,0.292237,0.73913,,,3.82906,1.14871,1.29922,999,,,,,,,359.7799774169922,4.458240285284533,351.49998474121094,4.355638141679847,,,,,,,,,,,,,,,,,,,"AJ Smith-Shawver","29960",700363
"Thomas White","MIA",4,5,,4.26456,25,25,0,0,,101.3,449,92,52,48,12,49,0,8,105,9.32873,4.35341,2.14286,1.06614,0.233853,0.109131,0.12472160905599594,0.234694,1.39191,0.290909,0.716586,,,4.29012,1.12645,1.23656,999,,,,,,,401.82002258300787,3.9666338645390127,389.50001525878906,3.8450148422974824,,,,,,,,,,,,,,,,,,,"Thomas White","sa3023268",806258
"Sean Manaea","NYM",5,5,,4.51327,22,18,0,1,,101.7,428,94,55,51,16,31,0,6,104,9.20354,2.74336,3.35484,1.41593,0.242991,0.0724299,0.17056075483560562,0.240409,1.22911,0.287823,0.682261,,,4.22658,1.12501,0.661013,999,,,,,,,412.37997741699235,4.0548671562582586,401.49998474121094,3.947885907465119,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Mick Abel","MIN",7,8,,4.46154,25,24,0,1,,117,516,113,63,58,14,53,0,5,107,8.23077,4.07692,2.01887,1.07692,0.207364,0.102713,0.10465116053819656,0.246725,1.4188,0.293769,0.703552,,,4.34881,1.12139,0.935731,999,,,,,,,443.8000000000001,3.7931623931623943,447,3.8205128205128207,,,,,,,,,,,,,,,,,,,"Mick Abel","27756",690953
"David Davalillo","TEX",5,5,,4.5311,23,22,0,0,,101.3,434,98,55,51,14,32,0,5,85,7.55183,2.84304,2.65625,1.24383,0.195853,0.0737327,0.12211981415748596,0.246851,1.28332,0.281879,0.679348,,,4.34935,1.11793,0.644606,999,,,,,,,381.62002258300794,3.7672261706450745,383.50001525878906,3.785784834210174,,,,,,,,,,,,,,,,,,,"David Davalillo","sa3020448",699314
"Didier Fuentes","ATL",6,7,,4.44828,21,21,0,1,,87,379,84,46,43,12,29,0,6,82,8.48276,3,2.82759,1.24138,0.216359,0.0765171,0.139841690659523,0.244186,1.29885,0.288,0.696466,,,4.25008,1.11565,0.88834,999,,,,,,,340.80000000000007,3.9172413793103456,342,3.9310344827586206,,,,,,,,,,,,,,,,,,,"Didier Fuentes","30661",800311
"Max Scherzer",,5,5,,4.23198,19,19,0,0,,95.7,397,90,49,45,17,26,0,4,93,8.74608,2.44514,3.57692,1.59875,0.234257,0.0654912,0.16876573860645294,0.245232,1.21212,0.284047,0.726681,,,4.4413,1.11532,0.960171,999,,,,,,,361.07997741699216,3.773040636691728,353.49998474121094,3.693834859079418,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Gavin Stone","LAD",5,5,,4.66019,19,18,0,1,,92.7,399,92,52,48,13,32,0,2,80,7.76699,3.1068,2.5,1.26214,0.200501,0.0802005,0.12030074745416641,0.252055,1.33765,0.290441,0.680529,,,4.33255,1.11466,0.592009,999,,,,,,,348.8799774169923,3.7635381758619126,356.49998474121094,3.8457389048271273,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"Sean Burke","CHW",6,9,,4.65643,27,22,0,0,,123.7,539,117,69,64,19,55,0,5,121,8.80356,4.00162,2.2,1.38238,0.22449,0.102041,0.12244897335767746,0.244259,1.39046,0.289086,0.708391,,,4.63069,1.11026,0.674931,999,,,,,,,439.4799774169922,3.5527889107457034,433.49998474121094,3.5044462040091515,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Joe Rock","TBR",5,6,,4.30178,29,17,0,1,,106.7,462,108,55,51,13,35,0,5,85,7.16963,2.9522,2.42857,1.09653,0.183983,0.0757576,0.10822510719299316,0.255924,1.34021,0.29321,0.705128,,,4.25041,1.10917,0.983296,999,,,,,,,402.8799774169923,3.775819952576198,418.49998474121094,3.9222117779836116,,,,,,,,,,,,,,,,,,,"Joe Rock","30016",697812
"Grant Taylor","CHW",3,3,,3.58047,45,8,4,15,,55.3,232,48,24,22,5,18,1,0,60,9.76492,2.92948,3.33333,0.813743,0.258621,0.0775862,0.18103447556495667,0.224299,1.19349,0.288591,0.711864,,,3.11705,1.1073,0.760011,999,,,,,,,368.919994354248,6.67124772954803,357.49999618530273,6.464737814059788,,,,,,,,,,,,,,,,,,,"Grant Taylor","33927",691799
"Pierson Ohl","COL",6,5,,4.09514,30,11,0,1,,96.7,407,102,48,44,14,17,0,2,78,7.25957,1.58221,4.58824,1.303,0.191646,0.041769,0.1498771458864212,0.262887,1.23061,0.297297,0.714286,,,3.99346,1.10669,0.944666,999,,,,,,,381.17997741699224,3.941882000482538,404.49998474121094,4.18304030513792,,,,,,,,,,,,,,,,,,,"Pierson Ohl","30179",701487
"Emmanuel Clase","CLE",6,2,,2.68657,61,0,0,0,,60.3,239,49,19,18,4,13,2,2,59,8.80597,1.9403,4.53846,0.597015,0.246862,0.0543933,0.19246861338615417,0.21875,1.02819,0.279503,0.762411,,,2.78688,1.10485,1.23843,999,,,,,,,342.619994354248,5.681923693021753,322.49999618530273,5.348258710873969,,,,,,,,,,,,,,,,,,,"Emmanuel Clase","21032",661403
"T.J. Nichols","TBR",6,9,,4.68307,22,20,0,0,,105.7,453,107,59,55,16,29,0,5,86,7.32261,2.46925,2.96552,1.36235,0.189845,0.0640177,0.12582781165838242,0.25537,1.28666,0.287066,0.677817,,,4.44072,1.1039,0.634576,999,,,,,,,377.17997741699224,3.5684010246630837,390.49998474121094,3.6944181269222356,,,,,,,,,,,,,,,,,,,"T.J. Nichols","sa3023039",694375
"Jhonathan Díaz","SEA",7,7,,4.13703,26,21,0,0,,115.3,496,117,57,53,13,32,0,8,88,6.86904,2.49783,2.75,1.01474,0.177419,0.0645161,0.11290322244167328,0.256579,1.29228,0.292958,0.703364,,,4.11519,1.0987,0.944277,999,,,,,,,445.12002258300794,3.860537821349362,463.50001525878906,4.019947987778677,,,,,,,,,,,,,,,,,,,"Jhonathan Diaz","20298",646242
"JR Ritchie","ATL",6,7,,4.41251,24,24,0,0,,118.3,510,113,63,58,15,43,0,9,103,7.83601,3.27134,2.39535,1.14117,0.201961,0.0843137,0.11764705926179886,0.246725,1.31868,0.288235,0.688889,,,4.36083,1.09596,1.16332,999,,,,,,,447.1200225830077,3.7795436267857645,446.50001525878906,3.7743026520754985,,,,,,,,,,,,,,,,,,,"JR Ritchie","sa3020395",702275
"Brant Hurter","DET",5,5,,3.8699,38,12,0,9,,90.7,386,85,42,39,10,26,1,9,80,7.93826,2.57993,3.07692,0.992282,0.207254,0.0673575,0.13989637792110443,0.242165,1.22381,0.287356,0.71134,,,3.96204,1.09243,1.13467,999,,,,,,,418.1799774169922,4.61058425013648,414.49998474121094,4.570011010890603,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Konner Eaton","COL",5,9,,4.97995,26,25,0,0,,124.7,557,131,75,69,17,46,1,13,98,7.07298,3.31997,2.13043,1.22694,0.175943,0.0825853,0.09335727989673615,0.263052,1.41941,0.29765,0.665796,,,4.75502,1.08248,1.23194,999,,,,,,,392.07997741699205,3.1441859423599525,421.49998474121094,3.380112229803487,,,,,,,,,,,,,,,,,,,"Konner Eaton","sa3025350",820825
"Anthony Kay","CHW",5,7,,4.66724,22,20,0,0,,115.7,503,118,65,60,17,44,2,4,98,7.62316,3.42264,2.22727,1.32239,0.194831,0.0874752,0.10735586285591125,0.259341,1.40017,0.297059,0.701881,,,4.59581,1.08068,0.615908,999,,,,,,,392.27997741699215,3.3904925476573404,409.49998474121094,3.5393258041691973,,,,,,,,,,,,,,,,,,,"Anthony Kay","20387",641743
"Trey Gibson","BAL",5,7,,4.52991,24,21,0,0,,105.3,457,100,57,53,14,38,0,9,98,8.37607,3.24786,2.57895,1.19658,0.214442,0.083151,0.13129103183746338,0.243902,1.31054,0.288591,0.684122,,,4.34121,1.07746,0.665324,999,,,,,,,402.02002258300786,3.817853855003253,399.50001525878906,3.7939221622094728,,,,,,,,,,,,,,,,,,,"Trey Gibson","sa3023250",694346
"Carlos Rodriguez","MIL",5,6,,4.55696,23,18,0,1,,102.7,447,96,56,52,14,42,0,7,94,8.23759,3.68062,2.2381,1.22687,0.210291,0.0939597,0.11633110046386719,0.241206,1.34372,0.282759,0.692568,,,4.50807,1.07445,0.757367,999,,,,,,,383.1799774169923,3.7310612346960816,376.49998474121094,3.6660174871373754,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","30161",692230
"Slade Cecconi","CLE",6,8,,4.38148,26,22,0,0,,125.3,526,124,66,61,20,31,1,5,105,7.5419,2.22666,3.3871,1.43655,0.19962,0.0589354,0.14068440720438957,0.253061,1.23703,0.284932,0.700787,,,4.39611,1.06546,0.986229,999,,,,,,,460.8200225830079,3.677733530402681,468.50001525878906,3.739026367503481,,,,,,,,,,,,,,,,,,,"Slade Cecconi","27500",677944
"Will Dion","CLE",5,5,,4.14534,27,17,0,0,,97.7,421,98,49,45,12,33,0,2,79,7.27738,3.03992,2.39394,1.10542,0.187648,0.0783848,0.10926365852355957,0.253886,1.34084,0.291525,0.718038,,,4.18938,1.0599,0.952813,999,,,,,,,373.5799774169922,3.823746050011659,385.49998474121094,3.9457522700377816,,,,,,,,,,,,,,,,,,,"Will Dion","sa3017850",702021
"Jeremiah Estrada","SDP",5,3,,3.35821,68,0,1,18,,67,277,50,27,25,8,27,2,2,94,12.6269,3.62687,3.48148,1.07463,0.33935,0.0974729,0.24187727272510529,0.201613,1.14925,0.287671,0.759878,,,3.17991,1.05863,0.749447,999,,,,,,,445.4,6.64776119402985,409,6.104477611940299,,,,,,,,,,,,,,,,,,,"Jeremiah Estrada","22210",669093
"Kumar Rocker","TEX",4,5,,4.20908,17,16,0,1,,72.7,314,71,37,34,9,22,0,3,66,8.17056,2.72352,3,1.11417,0.210191,0.0700637,0.14012739062309265,0.245675,1.27923,0.28972,0.696517,,,3.96045,1.05663,0.712429,999,,,,,,,303.6799774169923,4.177166302127816,307.49998474121094,4.229711109343396,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Eric Lauer","TOR",6,7,,4.25,28,18,0,4,,108,457,103,55,51,17,36,2,3,97,8.08333,3,2.69444,1.41667,0.212254,0.0787746,0.13347920775413513,0.246411,1.28704,0.282895,0.729167,,,4.46847,1.05065,1.00576,999,,,,,,,415.3,3.8453703703703703,412,3.814814814814815,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Leandro Lopez","TEX",3,4,,4.55172,22,21,0,0,,87,379,81,48,44,11,38,0,1,81,8.37931,3.93103,2.13158,1.13793,0.21372,0.100264,0.11345647275447845,0.238235,1.36782,0.282258,0.685328,,,4.26157,1.04499,0.475128,999,,,,,,,342.9,3.941379310344827,337,3.8735632183908044,,,,,,,,,,,,,,,,,,,"Leandro Lopez","sa3016748",699214
"Nestor Cortes",,6,6,,4.18812,20,19,0,0,,101,421,94,51,47,16,31,0,3,94,8.37624,2.76238,3.03226,1.42574,0.223278,0.0736342,0.1496437042951584,0.242894,1.23762,0.281588,0.721248,,,4.34306,1.04362,1.03667,999,,,,,,,392.20000000000016,3.883168316831685,383,3.792079207920792,,,,,,,,,,,,,,,,,,,"Nestor Cortes","17874",641482
"Blade Tidwell","SFG",6,7,,4.32692,23,18,0,1,,104,456,102,54,50,13,42,0,5,91,7.875,3.63462,2.16667,1.125,0.199561,0.0921053,0.10745614022016525,0.249389,1.38462,0.291803,0.715421,,,4.36591,1.04305,0.946826,999,,,,,,,389.50000000000006,3.7451923076923084,396,3.8076923076923075,,,,,,,,,,,,,,,,,,,"Blade Tidwell","31701",694918
"George Klassen","LAA",6,8,,4.67647,23,23,0,0,,102,448,100,57,53,14,42,0,5,94,8.29412,3.70588,2.2381,1.23529,0.209821,0.09375,0.1160714328289032,0.249377,1.39216,0.293515,0.694444,,,4.45867,1.0429,0.641303,999,,,,,,,369.60000000000014,3.623529411764707,375,3.676470588235294,,,,,,,,,,,,,,,,,,,"George Klassen","sa3023440",691946
"Zach Eflin","BAL",6,7,,4.38169,19,18,0,0,,102.7,428,107,54,50,16,20,0,3,77,6.74781,1.75268,3.85,1.40214,0.179907,0.046729,0.13317757472395897,0.264198,1.23661,0.291667,0.697897,,,4.3328,1.04238,0.829107,999,,,,,,,369.9799774169922,3.602531532726835,390.49998474121094,3.802336868013848,,,,,,,,,,,,,,,,,,,"Zach Eflin","13774",621107
"Coleman Crow","MIL",4,4,,4.11489,17,17,0,0,,85.3,363,80,42,39,11,26,0,6,74,7.80774,2.74326,2.84615,1.16061,0.203857,0.0716253,0.13223140686750412,0.241692,1.24267,0.280488,0.706402,,,4.20196,1.03932,1.13133,999,,,,,,,339.9200225830077,3.984994260513134,335.50001525878906,3.9331770604417966,,,,,,,,,,,,,,,,,,,"Coleman Crow","sa3015142",689441
"Steven Matz","TBR",3,3,,3.83562,35,7,0,1,,65.7,280,66,30,28,8,17,0,2,61,8.35616,2.32877,3.58824,1.09589,0.217857,0.0607143,0.15714285150170326,0.252874,1.26332,0.302083,0.738162,,,3.72874,1.03572,0.791857,999,,,,,,,285.1799774169922,4.340639127299415,293.49998474121094,4.467275469927759,,,,,,,,,,,,,,,,,,,"Steven Matz","13361",571927
"Bailey Falter","KCR",6,7,,4.48859,26,24,0,4,,118.3,503,117,64,59,16,40,0,2,83,6.31445,3.04311,2.075,1.21724,0.16501,0.0795229,0.08548708260059357,0.253796,1.32713,0.279006,0.690936,,,4.55525,1.03539,1.04627,999,,,,,,,430.4200225830078,3.6383771046454947,439.50001525878906,3.7151310559687984,,,,,,,,,,,,,,,,,,,"Bailey Falter","20070",663559
"Ryan Weathers","NYY",5,5,,4.48471,19,18,0,1,,88.3,378,82,48,44,11,34,0,3,78,7.95017,3.46546,2.29412,1.12118,0.206349,0.0899471,0.11640211939811707,0.240469,1.3137,0.281746,0.675944,,,4.24499,1.02933,0.568294,999,,,,,,,353.9200225830078,4.008154137611462,347.50001525878906,3.935447375410609,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Jordan Montgomery",,5,6,,4.45545,19,17,0,0,,101,437,102,54,50,14,35,1,3,86,7.66337,3.11881,2.45714,1.24752,0.196796,0.0800915,0.11670480668544769,0.255639,1.35644,0.294314,0.706985,,,4.36286,1.02505,0.882609,999,,,,,,,368.00000000000006,3.643564356435644,381,3.772277227722772,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Josh Winckowski","TOR",5,4,,4.07589,32,9,0,0,,81.7,352,82,40,37,10,25,1,3,67,7.38066,2.75398,2.68,1.10159,0.190341,0.0710227,0.11931817978620529,0.253086,1.30967,0.291498,0.72043,,,4.11433,1.02224,0.732384,999,,,,,,,318.3799774169922,3.8969398936292405,328.49998474121094,4.020807796961353,,,,,,,,,,,,,,,,,,,"Josh Winckowski","22387",670174
"Austin Peterson","CLE",6,8,,4.36754,25,24,0,0,,125.7,539,132,66,61,19,32,0,5,92,6.58711,2.29117,2.875,1.36038,0.170686,0.0593692,0.11131725087761879,0.262948,1.30469,0.289003,0.713246,,,4.51938,1.01965,1.04479,999,,,,,,,426.27997741699215,3.391248908243934,454.49998474121094,3.6157517563692094,,,,,,,,,,,,,,,,,,,"Austin Peterson","sa3020868",804926
"Ryan Gusto","MIA",6,7,,4.55696,25,18,0,1,,102.7,451,105,56,52,14,39,0,4,86,7.53651,3.41772,2.20513,1.22687,0.190687,0.0864745,0.10421285778284073,0.257353,1.40214,0.295455,0.707395,,,4.48859,1.01857,0.853509,999,,,,,,,361.7799774169923,3.522687323927759,378.49998474121094,3.685491684405443,,,,,,,,,,,,,,,,,,,"Ryan Gusto","26440",687473
"Kutter Crawford","BOS",6,7,,4.46991,21,18,0,4,,104.7,438,100,56,52,16,32,0,4,90,7.73639,2.75072,2.8125,1.37536,0.205479,0.0730594,0.1324201002717018,0.248756,1.26075,0.283784,0.693431,,,4.43409,1.01247,1.03513,999,,,,,,,405.97997741699214,3.8775548161447024,403.49998474121094,3.85386816143537,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"Luis Ortiz","CLE",7,7,,3.9793,23,17,0,0,,106.3,454,96,51,47,14,43,1,4,102,8.63594,3.64064,2.37209,1.18532,0.22467,0.0947137,0.1299559473991394,0.235872,1.30762,0.281787,0.737018,,,4.25461,1.01213,1.32013,999,,,,,,,427.8200225830079,4.02464732173809,412.50001525878906,3.880526843051373,,,,,,,,,,,,,,,,,,,"Luis Ortiz","27646",682847
"Ben Hess","NYY",5,6,,4.60594,22,22,0,0,,97.7,422,88,54,50,14,43,0,4,96,8.8434,3.96111,2.23256,1.28966,0.227488,0.101896,0.1255924105644226,0.234667,1.34084,0.279245,0.691203,,,4.47598,1.00891,0.549764,999,,,,,,,372.9799774169923,3.8176048010992587,357.49998474121094,3.659160654125722,,,,,,,,,,,,,,,,,,,"Ben Hess","sa3033725",696292
"Edwin Díaz","LAD",6,2,,2.9331,57,0,36,3,,58.3,236,41,21,19,6,20,0,5,84,12.9674,3.08748,4.2,0.926244,0.355932,0.0847458,0.2711864411830902,0.194313,1.04631,0.289256,0.760456,,,2.87785,1.00746,0.994347,999,,,,,,,536.0199943542481,9.194168119534162,498.49999618530273,8.550600389517893,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Darren McCaughan","CIN",5,6,,4.71429,25,16,0,0,,105,457,112,59,55,15,31,0,7,80,6.85714,2.65714,2.58065,1.28571,0.175055,0.0678337,0.10722099989652634,0.267303,1.3619,0.299383,0.688525,,,4.55418,1.00702,0.497491,999,,,,,,,347.3,3.3076190476190477,376,3.580952380952381,,,,,,,,,,,,,,,,,,,"Darren McCaughan","20038",670766
"Allan Winans",,6,6,,4.55809,22,17,0,0,,100.7,428,98,55,51,14,28,0,7,82,7.3287,2.50248,2.92857,1.25124,0.191589,0.0654206,0.12616822868585587,0.249364,1.25124,0.282828,0.667293,,,4.35659,1.00539,0.577013,999,,,,,,,377.17997741699213,3.745580822716958,380.49998474121094,3.7785501119407225,,,,,,,,,,,,,,,,,,,"Allan Winans","21238",642216
